frame,left_shoulder_roll_joint,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_arm_extension_raw,right_shoulder_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_arm_extension_raw,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,L_thumb,L_index,L_middle,L_ring,L_pinky,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,R_thumb,R_index,R_middle,R_ring,R_pinky
142,13.059164465753858,-0.9926816860927115,0.12076050540210306,175.99516934040778,1.9453997444143012,14.63024174833565,-0.990415412576527,-0.1381204217679361,178.31976920226754,1.9606497568130712,,,,,,,,,,,,,,,,
143,12.47810306927446,-0.9936683890582028,0.1123530174621801,175.33049798421058,1.9400180071958308,14.408309473659987,-0.9910169691510627,-0.1337360947845191,177.9062583322618,1.969007815282661,,,,,,,,,,,,,,,,
144,12.268454096833649,-0.9940413632746405,0.10900362722558994,175.10598345886967,1.9377144676554563,14.81040188508315,-0.989905396991476,-0.14173000572593528,177.66359195224,1.9609484932641896,,,,,,,,,,,,,,,,
145,12.28718518180361,-0.9934240513582839,0.1144929766019244,175.62461492937845,1.9229581176824653,14.938396362881614,-0.9902672024115926,-0.13917915128352001,177.03523816117615,1.9548449443971758,,,,,,,,,,,,,,,,
146,12.730419123377102,-0.9936741472638494,0.11230137619134963,176.46272539330727,1.9026136239499558,14.253403071323763,-0.9923033499405687,-0.12383097772137429,176.62749596148132,1.9695851454920006,,,,,,,,,,,,,,,,
147,12.64437006185345,-0.9931822210526465,0.1165717393292683,177.85941867483467,1.915663422516221,14.091027669724838,-0.9928075594133687,-0.11972110749335749,177.01159558424138,1.96005456066697,,,,,,,,,,,,,,,,
148,12.662685654023312,-0.9927876876830845,0.11988576034156646,178.91596409267973,1.895932693281421,14.354502290034038,-0.9934192919768423,-0.11453387926630368,176.7729802311692,1.9275730983493014,,,,,,,,,,,,,,,,
149,11.988981057745328,-0.9941615945134814,0.10790137889519791,178.38464728338482,1.875875322642336,14.389003061702665,-0.9937645622691644,-0.11149889952287362,177.34714856921653,1.908086244587789,,,,,,,,,,,,,,,,
150,11.966562637114047,-0.994777486160477,0.10206697217662929,177.77234988447802,1.8919252756469405,13.412283889829848,-0.9946032967378439,-0.10375036101158704,178.48004375552114,1.8815207284426452,,,,,,,,,,,,,,,,
151,12.110606844361872,-0.9952495031830645,0.09735732945477832,177.79082463571888,1.8937690366968285,13.728301943389223,-0.9926819194363712,-0.12075839132410217,177.20607019684667,1.9133533875682562,,,,,,,,,,,,,,,,
152,12.759750565029638,-0.9938457486019137,0.11077232993923539,179.12123719679747,1.9001962648276027,14.217271713129776,-0.9923937174974603,-0.12310464664364129,176.46092936991252,1.90776889204329,,,,,,,,,,,,,,,,
153,12.19407980495083,-0.9958343477849377,0.09118064359836339,177.84134186998284,1.903805061377505,13.561930321296591,-0.9915226652650636,-0.12993394244671605,175.49911574664412,1.9079867091283829,,,,,,,,,,,,,,,,
154,12.638099758479468,-0.9949674706637921,0.10019859772580934,177.39238572980796,1.8905540017158027,13.280663619934966,-0.992024853515994,-0.12604247515200945,176.02738626927052,1.9253799380731433,,,,,,,,,,,,,,,,
155,12.573480697377285,-0.9946114134680557,0.1036729616822398,177.94808972150176,1.9028578903498632,13.297114328148124,-0.9923271417343776,-0.123639770962641,176.32380869398185,1.9423961930831908,,,,,,,,,,,,,,,,
156,13.420206451850053,-0.9936778584944906,0.1122690413123229,178.393476740952,1.9022492354804708,13.60974726081091,-0.9913518882220533,-0.1312305270845983,176.32111314756614,1.936272815415545,,,,,,,,,,,,,,,,
157,13.060818068420998,-0.9941985563828833,0.10756002038704508,177.97784655591244,1.8909221052132992,13.749059470400278,-0.9910446032948211,-0.13353116907774887,176.4239440572697,1.9035465260859088,,,,,,,,,,,,,,,,
158,13.525823031840613,-0.992282991306322,0.12399362765513831,178.70637199770655,1.8997239908063195,15.15851260774361,-0.9892191112850053,-0.1464430729792624,175.15603064734748,1.875385842318627,,,,,,,,,,,,,,,,
159,13.146132767729872,-0.9935126339382813,0.11372183619345845,177.84097373325233,1.930998689452285,14.789601392301105,-0.9895485079611502,-0.14420055690146497,175.72982342075062,1.9145164411949829,,,,,,,,,,,,,,,,
160,12.42472734424034,-0.9943936598881042,0.10574108631301912,176.9185876699114,1.9213582369014648,14.916663801657222,-0.9890741225655105,-0.1474188069137097,175.67984204544484,1.9180804932057656,,,,,,,,,,,,,,,,
161,12.776898282258776,-0.9936177991171302,0.11279866169550676,177.10095475224904,1.9182937601469159,14.444623037791843,-0.9907506335034846,-0.1356949595073505,176.12128218278804,1.8926845271125263,,,,,,,,,,,,,,,,
162,12.934118287372687,-0.9930957610685286,0.11730635740316847,177.33984798506745,1.9076716241741865,14.920225095594681,-0.9899947078918003,-0.14110413744043798,175.7471137628887,1.8519433676242136,,,,,,,,,,,,,,,,
163,12.62497669503614,-0.9937306410694766,0.11180064552526107,176.75451065809443,1.9276652785559443,14.999661481740633,-0.9891011915748403,-0.14723740159966417,175.36299751284182,1.8744441182508702,,,,,,,,,,,,,,,,
164,12.903045164875119,-0.9940832525411463,0.1086207774659011,176.49622238175374,1.9095040446214007,14.677774408376203,-0.9889181376054206,-0.14846220664867815,175.79954602645373,1.873680112796175,,,,,,,,,,,,,,,,
165,12.614732906935208,-0.9948335487076524,0.10151914312509173,176.0682635657105,1.9111069162328358,14.324875924258762,-0.989301545119216,-0.14588481627911687,175.84934066357346,1.913902264693786,,,,,,,,,,,,,,,,
166,12.375579355121157,-0.9947415924384849,0.10241690509910353,176.9032863970119,1.906462075706387,14.448121293988317,-0.9889979610817009,-0.14792943416147164,175.50975389533653,1.8921027727296005,,,,,,,,,,,,,,,,
167,12.621638436049375,-0.9946651837364181,0.10315598750724653,177.26878935377547,1.9374754624765245,14.618703523744047,-0.9886749423092386,-0.15007279224752426,175.36244160834252,1.9220988539818218,,,,,,,,,,,,,,,,
168,12.416489649643019,-0.994887104477984,0.1009929367547081,176.72134395736472,1.9401442387770325,14.395784225015374,-0.9895296062237814,-0.1443301986267052,175.24713519702092,1.8932846513435695,,,,,,,,,,,,,,,,
169,12.526884190763106,-0.9942297640634866,0.10727133938765884,177.58227580696885,1.9477840339279333,14.598055850751695,-0.9894638634714811,-0.14478007366745235,175.44527365554217,1.9155891718197777,,,,,,,,,,,,,,,,
170,13.236211727467484,-0.9930595551464658,0.11761287519806196,178.19069979488788,1.9413854385659823,14.54463614504436,-0.9895391901846519,-0.14426408591116438,175.71896736715937,1.930857661052679,,,,,,,,,,,,,,,,
171,13.02069922837925,-0.9935630383201374,0.1132806179795824,177.70208090614793,1.9324467291895777,14.743006226962068,-0.9887449830375185,-0.14961054174302152,175.27014772691527,1.9233482383376608,,,,,,,,,,,,,,,,
172,13.25649232779265,-0.9944669044595781,0.10504955912381403,176.8900400498763,1.9432711321485558,14.611248329537457,-0.987543321654031,-0.15734739946017814,174.5614555317119,1.9435503551209927,,,,,,,,,,,,,,,,
173,13.195127062340275,-0.9931185649454745,0.11711327339123322,177.9827545285284,1.9253583833395826,14.845553163806686,-0.9888277754932144,-0.1490625405936491,175.59792004088743,1.8761554732946126,,,,,,,,,,,,,,,,
174,13.117174433324173,-0.9935176807136422,0.11367783134340304,177.97868844527363,1.9147467576175372,14.476363169120102,-0.9891498148946034,-0.146910210091745,175.3778996937499,1.875638522472506,,,,,,,,,,,,,,,,
175,13.075467240118506,-0.9936252736407625,0.11273351337384785,178.26174547984934,1.9274068145028271,14.199244930802282,-0.9897259293576064,-0.14297741271528028,175.04239813203446,1.8827629684853318,,,,,,,,,,,,,,,,
176,14.27779582534444,-0.9914157082641311,0.13074767406117838,179.93466443165826,1.9066912060551435,15.19406228636791,-0.9872848995751409,-0.15896072869647143,174.08012898332416,1.8269369645730824,,,,,,,,,,,,,,,,
177,14.825852169891409,-0.9891798312198951,0.14670776840868027,179.79081054601016,1.8995896791288076,15.487920593236815,-0.9873412842267925,-0.15861030115147706,175.6281430113172,1.8333060167581634,,,,,,,,,,,,,,,,
178,14.737511747976145,-0.9887306434378208,0.14970543932693325,177.95506559809235,1.9316626184995376,15.558192384615165,-0.987809068462399,-0.15567037067549597,176.66419571346609,1.8673706711060012,,,,,,,,,,,,,,,,
179,13.002220244386567,-0.992955609911685,0.11848714716015202,176.63148343727232,1.9445483941040365,14.469252474091704,-0.9905113521772364,-0.137430838758834,179.3406266077421,1.9754812224362601,,,,,,,,,,,,,,,,
180,13.602686957008194,-0.9912621564710731,0.13190632077107836,177.44256585973253,1.9320066249261905,15.085020860336803,-0.9892212910360019,-0.14642848713438344,179.92919993139466,1.9626730171938618,,,,,,,,,,,,,,,,
181,14.013070271969568,-0.9897454584745158,0.14284243647538394,175.5487146668048,1.9180948198815064,16.05620832417258,-0.9871242647709034,-0.15995560397766148,178.89045321786438,1.9694666862802404,,,,,,,,,,,,,,,,
182,15.186204000656572,-0.9857492913795428,0.1682211102150778,174.70764958402305,1.9679678840745856,16.947612418135634,-0.985870598483145,-0.167508484797125,177.9555999061905,2.0004216251150093,,,,,,,,,,,,,,,,
183,19.470856478522357,-0.968076396883455,0.25065513303999426,174.59402409084248,1.8942651083446467,19.799753398469065,-0.9785613423032352,-0.20595531592805402,175.44940161504903,1.9882924012204066,,,,,,,,,,,,,,,,
184,21.936779869003914,-0.9539937513388175,0.2998263897048581,172.19207859821256,1.9180923806611319,21.34797645120947,-0.9725452958311323,-0.23271350318990638,173.49182058287198,1.932794003662061,,,,,,,,,,,,,,,,
185,23.292694982048257,-0.9478856003752322,0.3186108068132233,166.54404213926006,1.9255279252958042,23.026991948345714,-0.9630722738821288,-0.2692431447173192,171.94186708599952,1.9199704064908543,,,,,,,,,,,,,,,,
186,25.102814910390247,-0.9351558609943103,0.35423657231592515,164.15630398071335,1.8854906538712972,24.48922229602883,-0.9568970287219529,-0.29042757713181666,170.94559926782887,1.9289474365892891,,,,,,,,,,,,,,,,
187,27.517865141313568,-0.9240517880834411,0.38226718063445536,163.5304705524835,1.96988811749734,25.202283200853127,-0.9495146170461503,-0.31372288374987173,169.51117764593909,1.9697317360897182,,,,,,,,,,,,,,,,
188,32.108626586538165,-0.8894741479100333,0.4569854399913612,164.11747677021333,1.977801721982742,26.872732256459756,-0.9388214934366832,-0.34440426650168765,168.22717995336342,2.077169466667292,,,,,,,,,,,,,,,,
189,35.63722278891582,-0.8559145311709102,0.517117354103072,164.21298668734812,1.9728694704771288,30.406068541747,-0.9185541266956713,-0.3952952809435449,168.1170120842442,2.0867558135439492,,,,,,,,,,,,,,,,
190,40.036830240796505,-0.8140269372917851,0.5808271080192031,165.42595261775074,2.044215948240474,33.87883205916313,-0.8907776238604828,-0.45443931754005834,166.19656793488002,2.147631179846042,,,,,,,,,,,,,,,,
191,43.6381733154642,-0.7838116049886426,0.6209986250219969,165.23713517266935,2.0020195288996216,35.48792559244804,-0.8662335453401516,-0.49963924778410457,168.0910559705632,2.1552134216235332,,,,,,,,,,,,,,,,
192,47.69924885329799,-0.7483537731361705,0.6632998648384562,167.48948307878896,2.022400566852298,36.92062337874141,-0.8476789419425141,-0.5305095202699948,167.51623630071882,2.168159326477425,,,,,,,,,,,,,,,,
193,54.05638015701707,-0.6897925897351005,0.7240070410619678,172.1326195354134,1.982061177182665,39.85223166977948,-0.8142169497950165,-0.5805606723491332,171.90724138842006,2.0860187115729985,,,,,,,,,,,,,,,,
194,59.55804737816016,-0.6105540057646489,0.7919745982095368,175.3109750904473,2.066368174030274,47.95302526847082,-0.7302829555058196,-0.6831448439907614,173.56600548050915,2.161866042816084,,,,,,,,,,,,,,,,
195,61.468398985266944,-0.5869061551974003,0.8096549028285946,173.7106140867622,2.1006376642648825,50.14627475363571,-0.7008734164946545,-0.7132856891754542,173.5167580556032,2.190231446968376,,,,,,,,,,,,,,,,
196,63.37004932722314,-0.5506165687113228,0.8347582894002382,175.60342386027727,2.0961933974921543,55.09373422012818,-0.6484095187620506,-0.7612917049642979,175.31105742399743,2.1702902991426565,,,,,,,,,,,,,,,,
197,66.69768337305968,-0.511359625042276,0.8593668330968304,175.0710172381577,2.10230749115046,57.64651581623897,-0.6115793461193862,-0.7911831274193797,175.50767629937792,2.2281660072283356,,,,,,,,,,,,,,,,
198,70.58796012755212,-0.44710932202622217,0.8944792530919625,170.74914354389136,1.9765098915450456,61.62572449595851,-0.5601763779653877,-0.8283733283671162,172.1016945426071,2.1466227585749293,,,,,,,,,,,,,,,,
199,72.14544482595541,-0.40627809350603916,0.9137495170306671,168.53253134972363,1.9410589828244782,63.79505910015053,-0.5329801366825776,-0.8461277408470961,170.63987678449232,2.153846476157514,,,,,,,,,,,,,,,,
200,74.10507974983305,-0.3749657125539577,0.9270386422459719,168.83563272872883,1.9627864181983607,65.65924825078248,-0.5035415236295966,-0.8639709486258079,170.25839075953945,2.194452816924784,,,,,,,,,,,,,,,,
201,76.18514825411846,-0.3528870204928047,0.9356659484991727,169.41760728721644,1.9898745477162463,69.26540108444978,-0.4464980556887496,-0.8947846471160902,170.4762851965847,2.086290939569686,,,,,,,,,,,,,,,,
202,77.95331637610347,-0.33507179786089814,0.9421925908764228,169.23754739139255,2.015234209762629,70.03822949245875,-0.43276325575480684,-0.9015076176042516,170.78894129187952,2.0727462618112527,,,,,,,,,,,,,,,,
203,78.4254514825699,-0.31859718988993474,0.9478901594343794,167.49293060560635,2.0519298260326884,70.99016797895987,-0.42738510966957877,-0.9040696778473227,170.96130741282948,2.1036472414014344,,,,,,,,,,,,,,,,
204,77.1609175307648,-0.30077874813875466,0.9536939522814503,174.25109863013924,1.7797159037917318,76.18576844196487,-0.39591250751510243,-0.9182882032777118,174.71461172941036,2.285382437456227,,,,,,,,,,,,,,,,
205,79.50570714576139,-0.2704966143453909,0.9627209073972911,174.85910155065545,1.6727117858016929,77.74992593833659,-0.36745098612467264,-0.9300428413755516,175.5317573580022,2.3289652728669825,,,,,,,,,,,,,,,,
206,81.91449587300053,-0.2433516868974712,0.9699380773495953,171.8746655812413,1.9798007078358193,76.86982306041972,-0.33516614482810136,-0.9421590558223516,172.96319941186107,2.0567522251969903,,,,,,,,,,,,,,,,
207,81.62595076667883,-0.2434395647850382,0.9699160872260301,169.41654737598566,1.691805507293145,80.08446382439817,-0.31740944700531376,-0.9482885598665867,175.55260800763358,2.328569325862863,,,,,,,,,,,,,,,,
208,83.44819127770423,-0.22121855006570454,0.9752242560500516,168.59267284766676,1.7032224374796343,80.20666252947683,-0.31447933183657734,-0.9492642992980195,173.8376944929317,2.2887342240480173,,,,,,,,,,,,,,,,
209,82.8032114871363,-0.2186215347360272,0.9758097050682359,170.08219037057498,1.6127380912624727,79.48153435728909,-0.33472216767812296,-0.9423168315472722,173.2961966122225,2.2772020310239145,,,,,,,,,,,,,,,,
210,83.58364732363833,-0.21475384179863932,0.9766681350038443,167.9755878693686,1.5863849496489324,81.30137886603316,-0.3014696629153238,-0.9534757527028261,173.79082669833724,2.3143266933548348,,,,,,,,,,,,,,,,
211,83.34514210714224,-0.21314634049554917,0.977020293527539,171.48629008944025,1.6718871468677836,82.00078094704678,-0.28963594012169763,-0.9571369028329384,175.0685898947686,2.332171351209705,,,,,,,,,,,,,,,,
212,83.44406430491723,-0.19662550618703103,0.9804786098382449,173.29320780892354,1.5910035572808863,83.25761056803796,-0.2868035801750731,-0.9579893907897011,174.56238507056202,2.2652952471250045,,,,,,,,,,,,,,,,
213,85.14613101568905,-0.186500857434209,0.9824548186464325,171.92749193692813,1.5921616165691521,82.3088543273586,-0.2841287509759559,-0.9587860982838005,173.1512722608101,2.3468092987631484,,,,,,,,,,,,,,,,
214,85.59618580751179,-0.18961480486052615,0.9818585395830575,169.08753001716204,1.6266999106817595,82.53908055379101,-0.27284877917544903,-0.9620568511224342,173.0220118896344,2.2885541962276195,,,,,,,,,,,,,,,,
215,84.46834981287691,-0.20037752996433567,0.979718751622317,167.8491052009311,1.5820034953436457,82.28586603569885,-0.28062912089660913,-0.9598162098935268,171.50819818537744,2.3198177700275515,,,,,,,,,,,,,,,,
216,86.14475629248695,-0.18823919133819475,0.9821232404064553,165.17369405503328,1.581440736941518,81.41173420250362,-0.28510799476411514,-0.9584953641115893,171.69779402217236,2.3019141799602876,,,,,,,,,,,,,,,,
217,84.93415257365588,-0.191317237787642,0.9815282574469506,162.16060536522141,1.5480327322371008,84.14035143950724,-0.2568859083610989,-0.9664417259280381,172.17082446778033,2.3045948283332867,,,,,,,,,,,,,,,,
218,86.04744321053381,-0.17633798573455478,0.9843296627785639,166.16575932022744,1.556513087312699,84.23694838867554,-0.2506469670199656,-0.9680785211608554,174.2897431290072,2.238914436716162,,,,,,,,,,,,,,,,
219,92.11763499862394,-0.06825297614961479,0.9976680404703955,171.859172441628,1.844651332821784,84.9992098005482,-0.21167913764444843,-0.9773392548227525,175.081638407615,2.0494005960164263,,,,,,,,,,,,,,,,
220,85.60045502869853,-0.172050006075161,0.9850882145746598,160.70826295869315,1.5148024602477161,85.51953043251244,-0.23697767511333942,-0.9715151114892919,174.3323286454831,2.185103718831594,,,,,,,,,,,,,,,,
221,86.11692233816981,-0.15584739993202695,0.9877811012116204,165.06449115888563,1.5492258055637425,87.988437355302,-0.20789326088342533,-0.9781514874648752,174.52903172039726,2.233713253354344,,,,,,,,,,,,,,,,
222,86.8432319734062,-0.145570674016335,0.9893477969688357,163.45454460926834,1.5336181037868126,88.2045893344885,-0.19934774114717488,-0.9799287885412192,174.46318485713311,2.2060170165830026,,,,,,,,,,,,,,,,
223,87.02625381890095,-0.15004031332634318,0.9886798441602336,162.34602859617712,1.5112627282521303,88.18114084087543,-0.19425732129705345,-0.9809505614463495,175.11033623471513,2.1995515242202313,,,,,,,,,,,,,,,,
224,87.39960065640558,-0.14104043891782128,0.9900038241202821,162.56862134230724,1.515111247912649,89.76867012794928,-0.17571437280646757,-0.9844411862106066,175.63287339268086,2.2419699022126407,,,,,,,,,,,,,,,,
225,87.77415824802081,-0.12213147515355018,0.992513881293878,163.47945106580562,1.4966376547369367,90.10876820895186,-0.17670407171149766,-0.984263992944141,173.31183972394516,2.09494032019145,,,,,,,,,,,,,,,,
226,87.63784658343154,-0.12798119309505296,0.991776590831481,160.72484140952224,1.4585507919260574,90.02954188997198,-0.1775635888939865,-0.984109310821956,172.96670642388014,2.1525787172655453,,,,,,,,,,,,,,,,
