% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=905036, Mon Dec 15 12:42:40 2025, <python>{}</python>
1 6 0.19126277472202216 1.0000250003125026 0.026005070225922036 2.6005070225922036e-02 0.09549791490056926 0.33998411524982375 0.07105861777048986 0.03212049167061621 nan 0.0   
2 12 0.153806225134113 1.0284362743159168 0.026005070225922036 2.8665622771884801e-02 0.03171447171559163 0.04336759858066107 0.005194519490262818 0.02952414926991586 nan 0.0   
3 18 0.13858221419137534 1.1449580206332766 0.020653856984214496 2.0653856984214496e-02 0.029616171651432745 0.08630721545689256 0.006466036752858534 0.02541935764113122 nan 0.0   
4 24 0.11694691184470879 1.5320201876004584 0.020653856984214496 2.5910039754622340e-02 0.02833558567301466 0.03253932017583212 0.00353684569703178 0.02702181926380497 nan 0.0   
5 30 0.12246681058566976 1.4476526350962737 0.020653856984214496 2.1122436078382170e-02 0.025891061967284974 0.0279106935248669 0.0026307459529439636 0.02502351277954322 nan 0.0   
6 36 0.09000417161499162 1.1559459634311546 0.020653856984214496 2.1612976430880258e-02 0.025671080534057034 0.02828906443618369 0.003667178768751639 0.023456765432182197 nan 0.0   
7 42 0.09447123647282028 1.054023839692643 0.020581790584018544 2.0581790584018544e-02 0.024605916904623007 0.026097717837466144 0.0013090654188367828 0.02372577410461061 nan 0.0   
8 48 0.0711112998286842 1.3011827311156834 0.020581790584018544 2.1414342931340993e-02 0.02439085225369665 0.044435756869946504 0.004007107463186728 0.02200874488536452 nan 0.0   
9 54 0.06326475110975732 1.259498492919537 0.020581790584018544 2.1890609998589321e-02 0.024771890956325232 0.027198193937887194 0.0034720661782647044 0.022280773137114483 nan 0.0   
10 60 0.06587838858953184 1.553866638692254 0.020242678687763978 2.0242678687763978e-02 0.023760030579147794 0.02723849085432388 0.0015620974588290842 0.022608419092162428 nan 0.0   
11 66 0.05773954622079028 1.6483790374433271 0.020242678687763978 2.0539512811638211e-02 0.021364620299028088 0.027994167177514295 0.0028350322667719044 0.020610910448298936 nan 0.0   
12 72 0.04757115066966048 1.4545031464676839 0.020242678687763978 2.0268552429566239e-02 0.02304951866954485 0.025668461603459727 0.004797587303532656 0.020305156326042482 nan 0.0   
13 78 0.045985904840795844 1.6646579240946122 0.019455418279307912 1.9455418279307912e-02 0.02123925438460917 0.02377993375754043 0.002746092457124309 0.02003177283814736 nan 0.0   
14 84 0.051519428043204044 1.3225465805053775 0.019455418279307912 1.9759542064607116e-02 0.022170110722141735 0.0240428285305018 0.002053191730610325 0.020285199075455417 nan 0.0   
15 90 0.043973309228134694 1.1360913989485468 0.019455418279307912 1.9965371379272200e-02 0.021915413092678533 0.0253104547286467 0.003298906004757688 0.020686249106355352 nan 0.0   
16 96 0.03920787799281179 1.059987438425425 0.019455418279307912 1.9550678921654699e-02 0.0206277672564582 0.02444948144551468 0.0017294439220744834 0.01972697086028194 nan 0.0   
17 102 0.038846210608900186 1.1220433603615023 0.019174762550254618 1.9174762550254618e-02 0.020014798096862983 0.023291649152666044 0.0015760435448143595 0.019506557881368326 nan 0.0   
18 108 0.030505035419759588 1.1827436162982794 0.019087347720601007 1.9087347720601007e-02 0.020608488381834447 0.022471041961470158 0.002235309064859317 0.01992087846085265 nan 0.1   
19 114 0.026639923279865016 1.0923328112192026 0.019087347720601007 1.9186660444530657e-02 0.01930388525058848 0.020039163965733388 0.0007439463877940214 0.019211538192409526 nan 0.1   
20 120 0.029083943581161384 1.2473344926503167 0.018855382082494078 1.8855382082494078e-02 0.019197431490401796 0.01937698255221535 0.0004227298881593691 0.01892616888129227 nan 0.1   
21 126 0.03212470077071986 1.6510619395027204 0.018552527097368862 1.8552527097368862e-02 0.019509178904664234 0.025031883254096943 0.0008424906323903844 0.018759249213657528 nan 0.1   
22 132 0.025841227038735134 1.1932043868616355 0.018552527097368862 1.8883075553568406e-02 0.021848418588042196 0.022047407980802167 0.002984172856264622 0.018997512326561987 nan 0.1   
23 138 0.022771896607218997 1.188973555192503 0.018552527097368862 1.8663134891034029e-02 0.019147371501367458 0.025441719141963574 0.0032939111242894677 0.0188554857762703 nan 0.1   
24 144 0.016369424330012233 1.1125017998015654 0.018552527097368862 1.8830346496475192e-02 0.018974520639523807 0.022098735288620594 0.00032490619826328754 0.01883098277035268 nan 0.1   
25 150 0.014850188703495514 1.152791224392646 0.018552527097368862 1.8697340979156402e-02 0.018818602024130087 0.018966090317571516 0.00011402701296077053 0.01873150362511639 nan 0.1   
